ACC_0,ACC_1,ACC_2,BVP,EDA,TEMP,labels
47.0,-14.0,40.0,1.59,8.401503,33.34,0.0
-62.0,18.0,-10.0,9.8,2.425574,31.65,0.0
-64.0,13.0,-5.0,-24.04,0.448706,30.65,0.0
60.0,-10.0,17.0,-21.45,4.711044,34.47,0.0
-51.0,-21.0,32.0,31.5,2.640793,34.39,0.0
9.0,-59.0,15.0,-140.7,0.184468,31.45,0.0
62.0,-12.0,9.0,-44.08,4.633009,34.13,0.0
-54.0,19.0,31.0,-33.19,3.10772,34.29,0.0
60.0,-12.0,13.0,15.7,4.354673,34.13,0.0
-21.0,-5.0,-61.0,-38.05,0.120509,33.07,0.0
54.0,5.0,30.0,-9.56,0.334071,34.03,0.0
62.0,12.0,-5.0,-43.15,8.197984,34.79,0.0
-53.0,20.0,31.0,38.23,3.126909,34.29,0.0
58.0,24.0,17.0,27.35,0.347508,35.89,0.0
62.0,-2.0,-13.0,-4.47,0.446698,34.34,0.0
60.0,-4.0,18.0,16.86,1.0351,34.95,0.0
63.0,0.0,-9.0,-19.44,0.20528,34.21,0.0
20.0,7.0,59.0,13.19,0.400648,31.63,0.0
-33.0,-8.0,-58.0,-43.98,0.13458,32.91,0.0
-64.0,14.0,-5.0,0.89,0.442299,30.65,0.0
-21.0,-5.0,-61.0,16.61,0.11923,33.07,0.0
53.0,-17.0,30.0,10.22,5.232347,33.18,0.0
41.0,13.0,-46.0,14.82,0.113024,35.93,0.0
54.0,10.0,32.0,-1.4,0.394252,31.19,0.0
52.0,6.0,36.0,-11.8,0.226639,33.95,0.0
61.0,0.0,-18.0,-25.98,0.189904,34.21,0.0
-33.0,-6.0,-56.0,3.25,0.11923,33.07,0.0
55.0,-17.0,24.0,-26.76,4.737908,34.39,0.0
-58.0,-10.0,-29.0,-7.91,4.451129,32.34,0.0
60.0,19.0,1.0,6.45,0.373134,35.89,0.0
28.0,25.0,51.0,40.44,0.263792,33.27,0.0
-65.0,-1.0,8.0,22.81,0.194701,31.47,0.0
59.0,-4.0,20.0,-12.38,1.003126,35.18,0.0
45.0,-4.0,-24.0,56.26,6.784599,33.0,0.0
53.0,-12.0,-32.0,17.88,0.415998,34.07,0.0
62.0,-2.0,-13.0,19.28,0.442861,34.21,0.0
51.0,-36.0,-15.0,-2.31,0.240766,33.59,0.0
56.0,23.0,17.0,-5.67,0.188623,33.71,0.0
62.0,-2.0,-12.0,11.47,0.450536,34.25,0.0
62.0,-2.0,-13.0,3.62,0.437744,34.23,0.0
38.0,-44.0,-25.0,-9.22,0.235649,33.53,0.0
22.0,8.0,58.0,16.59,0.253543,34.0,0.0
6.0,19.0,57.0,37.05,0.275289,33.49,0.0
28.0,25.0,51.0,45.55,0.295756,33.31,0.0
60.0,-4.0,18.0,-11.94,1.180899,34.25,0.0
61.0,-15.0,7.0,20.08,6.968974,34.71,0.0
-31.0,57.0,10.0,-1.89,4.100923,32.37,0.0
52.0,-27.0,-5.0,-30.59,6.533866,33.15,0.0
54.0,16.0,-4.0,12.32,0.141213,35.89,0.0
-65.0,-1.0,8.0,15.25,0.193422,31.49,0.0
17.0,61.0,6.0,33.78,0.221564,34.39,0.0
25.0,57.0,14.0,25.53,0.246282,34.03,0.0
63.0,-7.0,5.0,39.84,8.223729,33.47,0.0
13.0,-9.0,61.0,17.32,4.605578,32.68,0.0
57.0,23.0,17.0,-20.04,0.179653,33.91,0.0
62.0,-1.0,-13.0,7.94,0.446698,34.25,0.0
55.0,-27.0,-4.0,-1.82,7.20874,32.57,0.0
-53.0,19.0,31.0,9.14,3.108999,34.29,0.0
-62.0,19.0,-3.0,4.93,2.337305,31.51,0.0
-62.0,-21.0,14.0,-14.34,2.736737,34.37,0.0
29.0,28.0,48.0,18.72,0.294477,33.31,0.0
56.0,-17.0,24.0,6.23,4.80187,33.79,0.0
54.0,25.0,20.0,9.14,0.429513,35.81,0.0
-31.0,-7.0,-56.0,37.29,0.11923,33.05,0.0
58.0,-22.0,-5.0,-7.84,2.996245,33.77,0.0
-64.0,-13.0,0.0,18.53,2.940138,34.31,0.0
6.0,-53.0,32.0,-14.81,2.507446,31.73,0.0
-62.0,20.0,-3.0,-1.42,2.333468,31.51,0.0
-65.0,0.0,6.0,-2.21,0.189584,31.47,0.0
39.0,-16.0,46.0,26.43,2.550787,33.87,0.0
-31.0,-7.0,-56.0,18.76,0.11923,33.09,0.0
-30.0,-8.0,-57.0,34.92,0.117951,33.11,0.0
60.0,-16.0,10.0,4.64,4.626613,34.16,0.0
58.0,20.0,-20.0,-28.24,0.239472,34.13,0.0
-45.0,-23.0,41.0,67.23,2.791745,34.37,0.0
63.0,0.0,-3.0,-29.07,0.214249,34.37,0.0
58.0,0.0,-19.0,-63.31,0.211686,34.25,0.0
-27.0,57.0,12.0,-11.15,3.302782,32.49,0.0
-48.0,-9.0,-43.0,58.21,0.116671,33.05,0.0
16.0,7.0,59.0,9.44,0.510657,31.55,0.0
20.0,7.0,59.0,14.76,0.408323,31.61,0.0
50.0,29.0,38.0,-55.44,0.694817,35.73,0.0
20.0,7.0,59.0,9.06,0.435186,31.57,0.0
-34.0,0.0,54.0,9.86,2.553499,31.77,0.0
-19.0,-11.0,-61.0,-58.45,0.120509,32.99,0.0
-32.0,56.0,10.0,2.08,3.333532,32.13,0.0
25.0,57.0,14.0,26.79,0.23475,34.03,0.0
53.0,8.0,33.0,-46.93,0.208734,33.97,0.0
51.0,9.0,35.0,6.72,0.390415,31.01,0.0
40.0,29.0,38.0,36.27,0.491086,35.84,0.0
50.0,32.0,26.0,3.73,0.489804,35.83,0.0
47.0,-5.0,42.0,0.85,0.210013,34.13,0.0
57.0,23.0,17.0,-6.34,0.174528,34.16,0.0
57.0,6.0,26.0,25.56,0.261234,33.43,0.0
-32.0,-8.0,-56.0,32.14,0.135859,32.91,0.0
55.0,-30.0,-4.0,1.62,7.162687,32.61,0.0
59.0,-4.0,20.0,-44.38,1.013358,35.18,0.0
-53.0,-22.0,30.0,34.22,2.90176,34.29,0.0
31.0,26.0,49.0,6.48,0.325177,33.34,0.0
55.0,6.0,31.0,30.18,0.259954,33.47,0.0
29.0,3.0,56.0,-13.74,0.378636,33.33,0.0
-64.0,13.0,-5.0,7.43,0.441018,30.65,0.0
57.0,-25.0,-7.0,-49.73,6.704007,33.0,0.0
54.0,9.0,32.0,10.64,0.372506,31.21,0.0
56.0,-29.0,-4.0,-7.64,7.224091,32.63,0.0
-20.0,-11.0,-60.0,-60.15,0.124346,33.0,0.0
-32.0,55.0,9.0,-3.95,3.08625,32.13,0.0
58.0,-21.0,-10.0,6.63,2.129939,34.03,0.0
-20.0,-6.0,-61.0,19.83,0.123067,33.07,0.0
53.0,9.0,32.0,6.5,0.391694,31.03,0.0
26.0,25.0,52.0,52.98,0.245883,33.25,0.0
37.0,-39.0,29.0,158.18,6.637486,34.79,0.0
19.0,19.0,56.0,-19.78,0.215168,34.47,0.0
68.0,-24.0,-8.0,37.29,6.500606,32.97,0.0
58.0,12.0,18.0,-28.75,0.241157,35.75,0.0
58.0,25.0,6.0,12.2,0.115587,35.87,0.0
55.0,6.0,31.0,-29.84,0.261234,33.45,0.0
-64.0,13.0,-6.0,0.99,0.45255,30.65,0.0
52.0,7.0,36.0,19.14,0.235592,33.97,0.0
54.0,-27.0,2.0,-9.95,6.636206,32.95,0.0
-20.0,-4.0,-61.0,6.6,0.120509,33.05,0.0
-29.0,57.0,10.0,2.36,1.974561,31.97,0.0
60.0,-13.0,14.0,22.01,4.731512,33.93,0.0
49.0,-3.0,39.0,48.42,0.21385,34.15,0.0
57.0,5.0,27.0,-14.44,0.263792,33.41,0.0
-32.0,-8.0,-56.0,27.4,0.121788,33.05,0.0
13.0,-9.0,61.0,-0.61,4.439315,32.66,0.0
20.0,7.0,59.0,14.55,0.478678,31.61,0.0
53.0,10.0,32.0,3.86,0.392973,31.03,0.0
57.0,23.0,17.0,32.49,0.184779,33.79,0.0
-23.0,-10.0,-59.0,-24.99,0.129463,32.95,0.0
59.0,-22.0,-3.0,15.12,4.90549,33.81,0.0
25.0,-36.0,44.0,-8.45,7.967719,34.71,0.0
63.0,0.0,-5.0,3.56,0.175809,34.41,0.0
51.0,6.0,36.0,-7.92,0.221524,33.93,0.0
63.0,-1.0,-3.0,-12.8,7.671996,33.37,0.0
-62.0,1.0,19.0,23.05,0.189584,31.41,0.0
62.0,0.0,12.0,15.95,0.155308,34.61,0.0
62.0,8.0,-10.0,6.66,1.02349,33.91,0.0
28.0,25.0,51.0,70.31,0.251,33.27,0.0
17.0,-53.0,27.0,-64.08,7.986908,34.79,0.0
57.0,-28.0,-2.0,-72.24,6.430247,32.97,0.0
51.0,17.0,24.0,102.39,0.236914,34.11,0.0
35.0,24.0,47.0,-1.41,0.279126,33.39,0.0
-63.0,2.0,18.0,19.01,0.193422,31.41,0.0
-29.0,57.0,9.0,6.64,4.337667,32.25,0.0
49.0,18.0,37.0,-135.47,6.531308,34.79,0.0
24.0,57.0,14.0,40.81,0.239876,34.03,0.0
-33.0,-6.0,-55.0,-115.09,0.115392,33.11,0.0
-32.0,-24.0,41.0,-115.61,2.961885,34.31,0.0
53.0,10.0,33.0,-24.12,0.391694,31.05,0.0
57.0,-28.0,-3.0,-33.35,7.011735,32.87,0.0
59.0,6.0,22.0,31.56,0.362208,34.03,0.0
20.0,8.0,59.0,4.09,0.441582,31.57,0.0
53.0,-1.0,-24.0,113.01,6.379076,33.18,0.0
-53.0,-21.0,30.0,-9.77,2.896643,34.33,0.0
60.0,-15.0,8.0,-7.28,4.518417,30.13,0.0
43.0,24.0,40.0,35.53,0.297035,33.31,0.0
52.0,-13.0,34.0,25.52,6.210658,33.07,0.0
29.0,24.0,50.0,-18.64,0.266351,33.29,0.0
54.0,10.0,32.0,6.87,0.400648,31.13,0.0
50.0,31.0,24.0,24.47,0.383385,35.84,0.0
62.0,-2.0,-14.0,8.34,0.454373,34.45,0.0
-52.0,58.0,3.0,-21.29,3.922829,32.37,0.0
20.0,7.0,59.0,12.61,0.445419,31.59,0.0
-61.0,20.0,-10.0,0.64,2.41406,31.65,0.0
60.0,-4.0,18.0,-1.75,1.125905,34.53,0.0
60.0,-1.0,-23.0,-77.32,0.198873,34.16,0.0
62.0,-1.0,-13.0,17.44,0.453094,34.33,0.0
50.0,31.0,24.0,-27.56,0.384666,35.83,0.0
54.0,10.0,32.0,1.62,0.391694,31.17,0.0
39.0,-43.0,24.0,21.99,2.641132,34.21,0.0
-64.0,14.0,-5.0,5.97,0.442299,30.65,0.0
54.0,10.0,32.0,10.05,0.390415,31.23,0.0
53.0,10.0,33.0,-8.64,0.389135,31.03,0.0
46.0,34.0,28.0,-29.79,0.127119,35.91,0.0
56.0,-27.0,2.0,-3.87,6.719357,32.99,0.0
-18.0,62.0,11.0,110.2,2.151685,32.27,0.0
-20.0,-11.0,-60.0,-45.04,0.125626,32.99,0.0
21.0,7.0,59.0,-25.98,0.422394,31.59,0.0
-55.0,-16.0,-44.0,58.87,4.832943,32.27,0.0
30.0,-5.0,55.0,-68.78,0.249705,34.15,0.0
13.0,-9.0,61.0,-1.11,4.438036,32.68,0.0
50.0,15.0,35.0,66.44,0.236914,34.21,0.0
43.0,-44.0,13.0,91.32,3.61434,33.65,0.0
-28.0,57.0,9.0,4.65,1.867421,31.95,0.0
38.0,-42.0,26.0,-30.17,2.757516,34.21,0.0
62.0,0.0,12.0,5.02,0.162996,34.59,0.0
20.0,7.0,59.0,-22.38,0.442861,31.59,0.0
-21.0,-11.0,-60.0,-9.54,0.125626,33.0,0.0
52.0,-19.0,30.0,-3.78,5.91643,33.03,0.0
57.0,6.0,27.0,14.33,0.262513,33.41,0.0
53.0,9.0,33.0,5.71,0.210013,33.97,0.0
62.0,-8.0,8.0,-9.9,8.337555,33.47,0.0
52.0,-13.0,-34.0,7.82,0.41344,34.18,0.0
53.0,25.0,25.0,-24.43,0.726851,35.71,0.0
20.0,7.0,59.0,-17.86,0.473561,31.59,0.0
54.0,10.0,31.0,18.2,0.392973,31.21,0.0
56.0,19.0,23.0,-16.45,0.187341,35.83,0.0
19.0,61.0,6.0,-37.12,0.261218,33.55,0.0
20.0,8.0,59.0,14.36,0.390415,31.65,0.0
13.0,-9.0,61.0,3.81,4.950353,32.75,0.0
44.0,-15.0,1.0,114.54,7.119193,34.71,0.0
49.0,15.0,39.0,15.06,0.38274,31.01,0.0
55.0,26.0,16.0,23.22,0.33541,33.39,0.0
-62.0,19.0,1.0,-59.94,2.36417,31.55,0.0
47.0,-35.0,23.0,-13.14,4.838969,33.27,0.0
38.0,49.0,-9.0,12.57,0.263776,33.57,0.0
20.0,7.0,59.0,24.83,0.423673,31.59,0.0
66.0,26.0,18.0,54.65,6.600387,34.79,0.0
30.0,18.0,52.0,-35.69,0.233076,34.27,0.0
54.0,6.0,32.0,21.84,0.257396,33.47,0.0
-52.0,-20.0,32.0,-33.72,2.399989,34.41,0.0
53.0,16.0,-27.0,-6.2,6.794833,32.93,0.0
53.0,10.0,33.0,-9.1,0.387856,31.03,0.0
-41.0,24.0,44.0,48.34,3.079576,34.31,0.0
29.0,16.0,53.0,-68.27,0.213889,34.49,0.0
31.0,-33.0,43.0,-40.08,0.240766,33.55,0.0
60.0,-4.0,18.0,10.06,1.1566,34.37,0.0
57.0,-13.0,-23.0,9.51,0.41344,34.31,0.0
58.0,25.0,6.0,-14.06,0.115587,35.87,0.0
54.0,10.0,32.0,16.81,0.391694,31.03,0.0
21.0,-33.0,48.0,101.91,8.132742,34.77,0.0
56.0,7.0,28.0,-1.52,0.234313,33.99,0.0
58.0,5.0,26.0,57.17,0.259954,33.43,0.0
3.0,8.0,62.0,70.49,0.385948,35.91,0.0
-18.0,-6.0,-61.0,21.24,0.120509,33.05,0.0
71.0,-13.0,-31.0,2.91,2.305186,34.07,0.0
38.0,-38.0,-32.0,42.53,3.716655,33.83,0.0
-64.0,14.0,-6.0,-7.52,0.455112,30.61,0.0
-32.0,56.0,11.0,4.38,3.989166,32.18,0.0
62.0,8.0,-9.0,78.4,1.03628,33.81,0.0
58.0,-23.0,-4.0,-35.24,3.041016,33.77,0.0
-63.0,1.0,17.0,-38.8,0.181909,31.43,0.0
63.0,17.0,-1.0,-140.77,1.003027,33.79,0.0
53.0,10.0,33.0,-27.08,0.390415,31.05,0.0
-65.0,-1.0,3.0,17.76,0.181909,31.47,0.0
27.0,26.0,51.0,-0.9,0.261234,33.27,0.0
54.0,15.0,18.0,32.85,0.247564,35.75,0.0
-62.0,-19.0,4.0,42.96,2.653585,34.34,0.0
-63.0,14.0,-4.0,-1.49,0.442299,30.57,0.0
38.0,-43.0,23.0,-37.62,3.348693,33.84,0.0
20.0,8.0,59.0,-45.39,0.390415,31.61,0.0
60.0,-4.0,18.0,7.98,1.248683,33.95,0.0
-24.0,-10.0,-59.0,-29.29,0.126905,32.97,0.0
57.0,23.0,17.0,20.09,0.256533,33.66,0.0
60.0,-4.0,18.0,-24.08,1.104163,34.71,0.0
56.0,-30.0,-5.0,2.08,6.885089,32.81,0.0
57.0,29.0,10.0,23.48,0.84217,35.71,0.0
32.0,15.0,51.0,-82.32,0.244589,34.21,0.0
-23.0,-8.0,-59.0,11.91,0.120509,33.0,0.0
-20.0,-12.0,-60.0,13.02,0.124346,33.0,0.0
37.0,20.0,47.0,-4.75,0.234355,34.31,0.0
-63.0,2.0,18.0,11.61,0.192143,31.41,0.0
51.0,11.0,-36.0,-8.84,0.867459,34.09,0.0
-19.0,-6.0,-61.0,-30.26,0.11923,33.07,0.0
-29.0,57.0,9.0,-2.62,1.802077,31.95,0.0
42.0,20.0,42.0,-1.3,0.257334,34.03,0.0
20.0,8.0,59.0,26.02,0.430069,31.59,0.0
13.0,-8.0,61.0,-14.56,5.055873,32.73,0.0
59.0,-5.0,-23.0,1.8,4.798033,34.59,0.0
54.0,6.0,32.0,-23.33,0.257396,33.47,0.0
59.0,-4.0,21.0,5.76,1.009521,35.21,0.0
-19.0,-4.0,-61.0,-60.81,0.120509,33.09,0.0
-63.0,19.0,-2.0,3.83,2.334747,31.53,0.0
52.0,-13.0,-34.0,9.99,0.41344,34.21,0.0
-64.0,14.0,-5.0,-4.84,0.441018,30.65,0.0
13.0,14.0,59.0,-178.24,0.249705,34.16,0.0
32.0,15.0,52.0,-76.18,0.216447,34.55,0.0
-52.0,16.0,35.0,-24.77,2.506166,34.39,0.0
52.0,0.0,36.0,-23.75,0.360929,34.0,0.0
38.0,13.0,48.0,-15.91,0.215168,34.5,0.0
20.0,7.0,59.0,17.16,0.464607,31.59,0.0
57.0,19.0,19.0,-16.58,0.256533,35.79,0.0
-63.0,17.0,-3.0,-5.11,2.548382,31.81,0.0
-53.0,-18.0,30.0,29.35,2.393592,34.43,0.0
60.0,-17.0,11.0,-6.7,4.626613,34.18,0.0
60.0,-5.0,21.0,6.68,1.009422,35.23,0.0
57.0,-25.0,-10.0,-31.95,7.738733,34.68,0.0
-41.0,23.0,44.0,-6.31,3.070621,34.31,0.0
-63.0,9.0,17.0,-0.47,3.135863,33.77,0.0
-60.0,-20.0,16.0,-58.0,2.795583,34.33,0.0
60.0,-4.0,18.0,6.33,1.554351,33.97,0.0
57.0,23.0,17.0,14.34,0.192467,33.71,0.0
62.0,0.0,12.0,-27.12,0.154027,34.63,0.0
30.0,3.0,55.0,-3.88,0.377356,33.33,0.0
62.0,8.0,-10.0,-119.77,0.991517,34.05,0.0
24.0,57.0,13.0,31.48,0.233469,34.03,0.0
56.0,-17.0,23.0,2.66,4.760934,34.18,0.0
40.0,19.0,45.0,8.97,0.235592,34.0,0.0
13.0,-9.0,61.0,-7.59,4.574883,32.68,0.0
36.0,14.0,50.0,-8.72,0.216447,34.5,0.0
57.0,-23.0,-5.0,-112.96,6.386752,33.11,0.0
-64.0,14.0,-4.0,-7.54,0.443581,30.59,0.0
-33.0,-6.0,-56.0,-62.09,0.112834,33.13,0.0
59.0,-4.0,21.0,-1.08,1.019654,35.23,0.0
55.0,5.0,30.0,5.57,0.261234,33.45,0.0
48.0,-33.0,22.0,6.12,4.6829,33.53,0.0
59.0,-15.0,11.0,-55.14,6.716799,34.77,0.0
40.0,26.0,39.0,27.85,0.22668,34.27,0.0
-61.0,19.0,-10.0,-0.13,2.424294,31.67,0.0
-62.0,1.0,18.0,15.63,0.190863,31.41,0.0
57.0,-22.0,-13.0,-29.38,1.996904,33.97,0.0
57.0,-27.0,1.0,4.54,6.5441,32.95,0.0
-29.0,57.0,10.0,11.54,2.051436,31.97,0.0
62.0,-5.0,9.0,4.04,8.782565,32.99,0.0
57.0,5.0,27.0,2.19,0.261234,33.39,0.0
53.0,-17.0,30.0,8.2,5.272004,33.07,0.0
-60.0,14.0,21.0,-30.02,2.493374,34.37,0.0
47.0,-19.0,-28.0,-27.79,2.104355,33.97,0.0
60.0,-12.0,13.0,-5.43,4.352115,33.97,0.0
13.0,-9.0,61.0,1.61,4.379205,32.65,0.0
29.0,27.0,50.0,-14.33,0.27401,33.49,0.0
56.0,18.0,23.0,3.46,0.180935,35.87,0.0
53.0,-31.0,4.0,47.08,6.473741,32.99,0.0
20.0,-10.0,59.0,4.81,3.472377,32.5,0.0
63.0,5.0,6.0,51.95,0.376276,33.81,0.0
56.0,-14.0,26.0,12.27,5.771874,33.05,0.0
-17.0,-8.0,-62.0,4.07,0.123067,33.05,0.0
56.0,-28.0,-4.0,-19.88,6.45967,33.18,0.0
-31.0,57.0,9.0,-4.36,2.598934,32.07,0.0
-49.0,-12.0,-42.0,-38.43,2.389755,34.39,0.0
-66.0,-2.0,6.0,3.26,0.183188,31.45,0.0
-62.0,18.0,-9.0,4.33,2.437087,31.67,0.0
56.0,-11.0,25.0,3.65,4.688017,34.25,0.0
-65.0,-1.0,8.0,4.15,0.185747,31.47,0.0
28.0,26.0,50.0,16.64,0.285522,33.31,0.0
-18.0,18.0,-57.0,-89.71,3.029685,33.81,0.0
20.0,7.0,59.0,21.17,0.432627,31.57,0.0
58.0,-22.0,-13.0,-3.64,2.071097,34.0,0.0
51.0,-13.0,-34.0,-23.97,0.41344,34.18,0.0
55.0,7.0,31.0,1.94,0.233034,33.97,0.0
20.0,8.0,59.0,13.11,0.401927,31.63,0.0
47.0,32.0,32.0,15.29,0.48596,35.81,0.0
47.0,28.0,34.0,53.11,0.341806,33.39,0.0
-64.0,13.0,-5.0,12.51,0.443581,30.65,0.0
-33.0,55.0,9.0,1.06,3.068312,32.13,0.0
-62.0,20.0,-3.0,-6.41,2.351377,31.53,0.0
37.0,38.0,35.0,15.34,0.652533,35.75,0.0
42.0,-44.0,14.0,71.09,3.48133,33.65,0.0
35.0,20.0,40.0,51.71,8.816658,34.79,0.0
37.0,-38.0,-34.0,-9.96,3.497956,33.84,0.0
-34.0,-5.0,-55.0,7.17,0.112834,33.11,0.0
-35.0,-5.0,-54.0,30.4,0.117951,33.09,0.0
57.0,23.0,17.0,-19.72,0.203999,33.65,0.0
-64.0,13.0,-5.0,6.88,0.449987,30.61,0.0
4.0,11.0,62.0,27.41,0.514495,31.57,0.0
57.0,13.0,-25.0,-44.53,0.148901,35.89,0.0
62.0,0.0,12.0,2.38,0.155308,34.63,0.0
59.0,1.0,-16.0,8.84,0.198873,34.18,0.0
60.0,-4.0,18.0,-1.11,1.099047,34.71,0.0
-47.0,-29.0,34.0,-52.4,3.013055,34.31,0.0
30.0,26.0,49.0,0.95,0.311106,33.34,0.0
56.0,-30.0,-6.0,-7.9,6.540262,33.07,0.0
-30.0,57.0,10.0,-12.26,2.275656,31.99,0.0
-67.0,1.0,13.0,-168.94,0.181909,31.45,0.0
60.0,0.0,-20.0,14.57,0.151464,34.11,0.0
20.0,8.0,59.0,-22.49,0.391694,31.65,0.0
31.0,2.0,55.0,12.72,0.370961,33.33,0.0
-60.0,13.0,21.0,60.84,2.502329,34.37,0.0
44.0,-43.0,11.0,120.53,3.753745,33.73,0.0
49.0,12.0,-38.0,20.08,0.826533,34.18,0.0
57.0,5.0,27.0,38.94,0.259954,33.45,0.0
-66.0,9.0,-52.0,7.37,0.599894,32.53,0.0
20.0,8.0,59.0,24.75,0.390415,31.61,0.0
60.0,4.0,20.0,-6.39,0.320002,34.03,0.0
23.0,58.0,3.0,6.66,0.244589,33.97,0.0
55.0,-15.0,-27.0,-14.94,6.951611,34.68,0.0
-65.0,0.0,8.0,18.18,0.194701,31.43,0.0
18.0,13.0,59.0,-31.67,0.248426,34.25,0.0
52.0,-17.0,30.0,-3.03,5.284796,33.16,0.0
41.0,13.0,-46.0,-3.46,0.113024,35.93,0.0
-63.0,19.0,-3.0,10.67,2.366728,31.53,0.0
41.0,21.0,43.0,3.82,0.233076,34.27,0.0
-33.0,55.0,9.0,-3.88,3.819047,32.37,0.0
59.0,-4.0,21.0,4.28,0.991616,35.23,0.0
-29.0,56.0,9.0,0.17,4.448567,32.27,0.0
62.0,8.0,-9.0,-176.62,1.040117,33.87,0.0
-21.0,-11.0,-60.0,32.64,0.124346,33.0,0.0
58.0,31.0,2.0,7.83,0.329014,33.39,0.0
38.0,-42.0,25.0,153.64,3.100578,34.05,0.0
62.0,-2.0,-13.0,5.24,0.446698,34.33,0.0
60.0,-4.0,18.0,11.24,1.352278,33.73,0.0
-63.0,2.0,17.0,-10.96,0.183188,31.43,0.0
-22.0,-4.0,-61.0,27.11,0.121788,33.07,0.0
13.0,-9.0,61.0,-12.84,5.022621,32.77,0.0
-33.0,0.0,55.0,7.41,2.541986,31.77,0.0
35.0,16.0,50.0,-16.05,0.21133,34.5,0.0
6.0,-59.0,19.0,-12.11,0.235649,33.5,0.0
-62.0,1.0,19.0,13.02,0.192143,31.43,0.0
-33.0,-8.0,-55.0,-26.3,0.110275,33.11,0.0
61.0,-14.0,8.0,5.35,4.561912,30.15,0.0
58.0,0.0,-26.0,46.18,0.191185,34.15,0.0
35.0,-47.0,-21.0,-40.23,0.235649,33.57,0.0
62.0,8.0,-10.0,-34.92,1.022211,33.93,0.0
28.0,57.0,3.0,-2.91,0.255252,34.09,0.0
39.0,-42.0,24.0,-72.79,2.503006,34.23,0.0
20.0,7.0,59.0,-25.46,0.394252,31.61,0.0
26.0,3.0,58.0,17.83,0.37116,34.0,0.0
55.0,-29.0,-4.0,-8.34,6.95289,32.77,0.0
-53.0,-20.0,31.0,42.92,2.433249,34.43,0.0
42.0,19.0,43.0,-13.84,0.253497,34.0,0.0
-29.0,55.0,5.0,-5.15,4.71763,32.27,0.0
-20.0,-7.0,-61.0,-25.51,0.123067,33.07,0.0
52.0,-13.0,-34.0,-25.38,0.412161,34.16,0.0
39.0,-42.0,25.0,-92.67,2.708916,34.16,0.0
42.0,13.0,-45.0,3.9,0.115587,35.83,0.0
-62.0,-9.0,-12.0,71.47,0.120509,33.07,0.0
-19.0,-6.0,-62.0,17.31,0.11923,33.09,0.0
10.0,11.0,61.0,6.08,0.249705,34.16,0.0
63.0,0.0,-4.0,-30.13,0.207842,34.37,0.0
59.0,-4.0,21.0,-2.9,1.000568,35.23,0.0
14.0,-9.0,61.0,4.44,4.611973,32.68,0.0
62.0,8.0,-9.0,-66.59,1.050348,33.79,0.0
60.0,-4.0,18.0,-2.69,1.0837,34.77,0.0
54.0,10.0,31.0,6.14,0.39809,31.23,0.0
63.0,-6.0,4.0,13.02,8.806928,33.5,0.0
20.0,8.0,59.0,26.08,0.400648,31.61,0.0
-24.0,51.0,-13.0,-36.82,3.187029,32.49,0.0
61.0,-4.0,6.0,156.29,5.495872,32.99,0.0
57.0,5.0,26.0,19.98,0.261234,33.43,0.0
-33.0,-8.0,-55.0,27.26,0.108996,33.09,0.0
57.0,-23.0,-15.0,-6.24,2.245064,34.05,0.0
-40.0,24.0,44.0,-21.0,3.078297,34.31,0.0
-21.0,-11.0,-60.0,-65.91,0.125626,32.95,0.0
20.0,7.0,59.0,-3.97,0.472282,31.57,0.0
20.0,61.0,5.0,25.28,0.225401,34.33,0.0
56.0,-28.0,-5.0,-25.58,7.195948,32.57,0.0
52.0,-17.0,30.0,-20.5,5.490756,32.95,0.0
57.0,5.0,27.0,4.77,0.262513,33.43,0.0
11.0,24.0,57.0,-39.61,1.271704,34.34,0.0
8.0,-53.0,33.0,-26.41,2.529193,31.73,0.0
20.0,7.0,59.0,-33.29,0.495307,31.59,0.0
-51.0,-23.0,33.0,-30.0,3.144818,34.25,0.0
-30.0,56.0,10.0,-2.89,3.502578,32.18,0.0
66.0,11.0,-8.0,-14.03,0.484679,35.83,0.0
-64.0,0.0,8.0,-5.39,0.193422,31.49,0.0
53.0,-10.0,-31.0,14.06,0.414719,34.15,0.0
58.0,4.0,25.0,-57.02,0.248441,33.49,0.0
-33.0,-6.0,-55.0,-5.5,0.114113,33.13,0.0
52.0,22.0,30.0,-139.04,0.496211,35.83,0.0
-35.0,-6.0,-54.0,2.7,0.117951,33.11,0.0
52.0,-18.0,30.0,11.54,5.486917,32.95,0.0
-64.0,14.0,-4.0,8.61,0.442299,30.63,0.0
56.0,-11.0,26.0,1.07,4.684179,34.27,0.0
-63.0,16.0,-3.0,-0.74,2.547103,31.83,0.0
-21.0,-11.0,-60.0,28.54,0.125626,33.0,0.0
55.0,25.0,20.0,11.25,0.105336,35.91,0.0
-62.0,21.0,-6.0,10.44,2.306603,31.49,0.0
49.0,31.0,25.0,-2.14,0.688411,35.73,0.0
56.0,-10.0,23.0,15.08,8.851628,33.23,0.0
14.0,-9.0,61.0,-20.52,4.214221,32.65,0.0
28.0,27.0,50.0,12.07,0.277847,33.45,0.0
56.0,-22.0,-17.0,6.92,2.182385,33.97,0.0
64.0,17.0,7.0,182.85,0.910943,34.16,0.0
-54.0,-22.0,28.0,14.07,2.355215,34.39,0.0
20.0,7.0,59.0,-17.87,0.497865,31.59,0.0
